instrument,datetime,field,value
ETH-USD,2022-03-02,$ema12,2817.568403347929
ETH-USD,2022-03-02,$ema26,2840.848965473896
ETH-USD,2022-03-02,$macd,-23.280562125967208
ETH-USD,2022-03-02,$macd_signal,-53.41553855679565
ETH-USD,2022-03-02,$macd_hist,30.134976430828445
ETH-USD,2022-03-02,$vwap,1617.2083466487961
ETH-USD,2022-03-03,$open,2950.15673828125
ETH-USD,2022-03-03,$high,2964.67333984375
ETH-USD,2022-03-03,$low,2797.3193359375
ETH-USD,2022-03-03,$close,2834.468994140625
ETH-USD,2022-03-03,$volume,13091199728.0
ETH-USD,2022-03-03,$ma5,
ETH-USD,2022-03-03,$ma10,
ETH-USD,2022-03-03,$ma20,
ETH-USD,2022-03-03,$ma30,
ETH-USD,2022-03-03,$ma60,
ETH-USD,2022-03-03,$ma120,
ETH-USD,2022-03-03,$ema5,2859.1195511972946
ETH-USD,2022-03-03,$ema10,2824.243087609029
ETH-USD,2022-03-03,$ema20,2824.9490900109145
ETH-USD,2022-03-03,$ema60,3022.861050960965
ETH-USD,2022-03-03,$ema12,2820.168494239113
ETH-USD,2022-03-03,$ema26,2840.3763750047647
ETH-USD,2022-03-03,$macd,-20.20788076565168
ETH-USD,2022-03-03,$macd_signal,-46.77400699856686
ETH-USD,2022-03-03,$macd_hist,26.56612623291518
ETH-USD,2022-03-03,$vwap,1618.0417603930423
ETH-USD,2022-03-04,$open,2834.9873046875
ETH-USD,2022-03-04,$high,2835.17626953125
ETH-USD,2022-03-04,$low,2587.748291015625
ETH-USD,2022-03-04,$close,2617.156005859375
ETH-USD,2022-03-04,$volume,14496939024.0
ETH-USD,2022-03-04,$ma5,
ETH-USD,2022-03-04,$ma10,
ETH-USD,2022-03-04,$ma20,
ETH-USD,2022-03-04,$ma30,
ETH-USD,2022-03-04,$ma60,
ETH-USD,2022-03-04,$ma120,
ETH-USD,2022-03-04,$ema5,2778.465036084655
ETH-USD,2022-03-04,$ema10,2786.5908909272734
ETH-USD,2022-03-04,$ema20,2805.1592724726725
ETH-USD,2022-03-04,$ema60,3009.5592462035356
ETH-USD,2022-03-04,$ema12,2788.9358037191532
ETH-USD,2022-03-04,$ema26,2823.841532845847
ETH-USD,2022-03-04,$macd,-34.905729126693586
ETH-USD,2022-03-04,$macd_signal,-44.40035142419221
ETH-USD,2022-03-04,$macd_hist,9.494622297498623
ETH-USD,2022-03-04,$vwap,1618.826351439727
ETH-USD,2022-03-05,$open,2618.4736328125
ETH-USD,2022-03-05,$high,2679.1025390625
ETH-USD,2022-03-05,$low,2596.989990234375
ETH-USD,2022-03-05,$close,2664.8310546875
ETH-USD,2022-03-05,$volume,8072368396.0
ETH-USD,2022-03-05,$ma5,
ETH-USD,2022-03-05,$ma10,
ETH-USD,2022-03-05,$ma20,
ETH-USD,2022-03-05,$ma30,
ETH-USD,2022-03-05,$ma60,
ETH-USD,2022-03-05,$ma120,
ETH-USD,2022-03-05,$ema5,2740.5870422856033
ETH-USD,2022-03-05,$ema10,2764.452738883678
ETH-USD,2022-03-05,$ema20,2791.794680302656
ETH-USD,2022-03-05,$ema60,2998.2566825472722
ETH-USD,2022-03-05,$ema12,2769.8427654065913
ETH-USD,2022-03-05,$ema26,2812.0629789081913
ETH-USD,2022-03-05,$macd,-42.22021350160003
ETH-USD,2022-03-05,$macd_signal,-43.964323839673774
ETH-USD,2022-03-05,$macd_hist,1.744110338073746
ETH-USD,2022-03-05,$vwap,1619.249143352337
ETH-USD,2022-03-06,$open,2664.943603515625
ETH-USD,2022-03-06,$high,2673.63720703125
ETH-USD,2022-03-06,$low,2555.037353515625
ETH-USD,2022-03-06,$close,2555.037353515625
ETH-USD,2022-03-06,$volume,8872976607.0
ETH-USD,2022-03-06,$ma5,
ETH-USD,2022-03-06,$ma10,
ETH-USD,2022-03-06,$ma20,
ETH-USD,2022-03-06,$ma30,
ETH-USD,2022-03-06,$ma60,
ETH-USD,2022-03-06,$ma120,
ETH-USD,2022-03-06,$ema5,2678.737146028944
ETH-USD,2022-03-06,$ema10,2726.3772142713046
ETH-USD,2022-03-06,$ema20,2769.246363465796
ETH-USD,2022-03-06,$ema60,2983.724901267546
ETH-USD,2022-03-06,$ema12,2736.795778961827
ETH-USD,2022-03-06,$ema26,2793.024043693927
ETH-USD,2022-03-06,$macd,-56.22826473209989
ETH-USD,2022-03-06,$macd_signal,-46.417112018159
ETH-USD,2022-03-06,$macd_hist,-9.811152713940885
ETH-USD,2022-03-06,$vwap,1619.68979039844
ETH-USD,2022-03-07,$open,2555.297607421875
ETH-USD,2022-03-07,$high,2639.943115234375
ETH-USD,2022-03-07,$low,2455.59375
ETH-USD,2022-03-07,$close,2497.771240234375
ETH-USD,2022-03-07,$volume,14594098731.0
ETH-USD,2022-03-07,$ma5,
ETH-USD,2022-03-07,$ma10,
ETH-USD,2022-03-07,$ma20,
ETH-USD,2022-03-07,$ma30,
ETH-USD,2022-03-07,$ma60,
ETH-USD,2022-03-07,$ma120,
ETH-USD,2022-03-07,$ema5,2618.4151774307547
ETH-USD,2022-03-07,$ema10,2684.8124917191353
ETH-USD,2022-03-07,$ema20,2743.3915898247083
ETH-USD,2022-03-07,$ema60,2967.7919943484258
ETH-USD,2022-03-07,$ema12,2700.0227730037577
ETH-USD,2022-03-07,$ema26,2771.153465659886
ETH-USD,2022-03-07,$macd,-71.1306926561283
ETH-USD,2022-03-07,$macd_signal,-51.359828145752864
ETH-USD,2022-03-07,$macd_hist,-19.77086451037544
ETH-USD,2022-03-07,$vwap,1620.3665642655994
ETH-USD,2022-03-08,$open,2497.721435546875
ETH-USD,2022-03-08,$high,2618.166015625
ETH-USD,2022-03-08,$low,2489.755126953125
ETH-USD,2022-03-08,$close,2576.74755859375
ETH-USD,2022-03-08,$volume,13922922903.0
ETH-USD,2022-03-08,$ma5,
ETH-USD,2022-03-08,$ma10,
ETH-USD,2022-03-08,$ma20,
ETH-USD,2022-03-08,$ma30,
ETH-USD,2022-03-08,$ma60,
ETH-USD,2022-03-08,$ma120,
ETH-USD,2022-03-08,$ema5,2604.5259711517533
ETH-USD,2022-03-08,$ema10,2665.164322059974
ETH-USD,2022-03-08,$ema20,2727.520729707474
ETH-USD,2022-03-08,$ema60,2954.970865307289
ETH-USD,2022-03-08,$ema12,2681.057355402218
ETH-USD,2022-03-08,$ema26,2756.7530280994315
ETH-USD,2022-03-08,$macd,-75.69567269721347
ETH-USD,2022-03-08,$macd_signal,-56.226997056044986
ETH-USD,2022-03-08,$macd_hist,-19.46867564116848
ETH-USD,2022-03-08,$vwap,1621.0328356273963
ETH-USD,2022-03-09,$open,2577.165283203125
ETH-USD,2022-03-09,$high,2761.79638671875
ETH-USD,2022-03-09,$low,2573.6552734375
ETH-USD,2022-03-09,$close,2729.783447265625
ETH-USD,2022-03-09,$volume,14173665398.0
ETH-USD,2022-03-09,$ma5,
ETH-USD,2022-03-09,$ma10,
ETH-USD,2022-03-09,$ma20,
ETH-USD,2022-03-09,$ma30,
ETH-USD,2022-03-09,$ma60,
ETH-USD,2022-03-09,$ma120,
ETH-USD,2022-03-09,$ema5,2646.2784631897107
ETH-USD,2022-03-09,$ema10,2676.9132539155466
ETH-USD,2022-03-09,$ema20,2727.7362266177743
ETH-USD,2022-03-09,$ema60,2947.587671273136
ETH-USD,2022-03-09,$ema12,2688.5536772273576
ETH-USD,2022-03-09,$ema26,2754.7552813710013
ETH-USD,2022-03-09,$macd,-66.20160414364364
ETH-USD,2022-03-09,$macd_signal,-58.22191847356472
ETH-USD,2022-03-09,$macd_hist,-7.979685670078915
ETH-USD,2022-03-09,$vwap,1621.8014906863461
ETH-USD,2022-03-10,$open,2729.116455078125
ETH-USD,2022-03-10,$high,2729.116455078125
ETH-USD,2022-03-10,$low,2566.193115234375
ETH-USD,2022-03-10,$close,2608.048583984375
ETH-USD,2022-03-10,$volume,13292477213.0
ETH-USD,2022-03-10,$ma5,
ETH-USD,2022-03-10,$ma10,
ETH-USD,2022-03-10,$ma20,
ETH-USD,2022-03-10,$ma30,
ETH-USD,2022-03-10,$ma60,
ETH-USD,2022-03-10,$ma120,
ETH-USD,2022-03-10,$ema5,2633.5351701212658
ETH-USD,2022-03-10,$ema10,2664.392404837152
ETH-USD,2022-03-10,$ema20,2716.3374035098313
ETH-USD,2022-03-10,$ema60,2936.455242181701
ETH-USD,2022-03-10,$ema12,2676.1682782668986
ETH-USD,2022-03-10,$ema26,2743.8881186016215
ETH-USD,2022-03-10,$macd,-67.7198403347229
ETH-USD,2022-03-10,$macd_signal,-60.12150284579636
ETH-USD,2022-03-10,$macd_hist,-7.598337488926546
ETH-USD,2022-03-10,$vwap,1622.4849352996025
ETH-USD,2022-03-11,$open,2608.271240234375
ETH-USD,2022-03-11,$high,2664.55859375
ETH-USD,2022-03-11,$low,2534.688232421875
ETH-USD,2022-03-11,$close,2559.56298828125
ETH-USD,2022-03-11,$volume,12382419582.0
ETH-USD,2022-03-11,$ma5,
ETH-USD,2022-03-11,$ma10,
ETH-USD,2022-03-11,$ma20,
ETH-USD,2022-03-11,$ma30,
ETH-USD,2022-03-11,$ma60,
ETH-USD,2022-03-11,$ma120,
ETH-USD,2022-03-11,$ema5,2608.877776174594
ETH-USD,2022-03-11,$ema10,2645.332510917897
ETH-USD,2022-03-11,$ema20,2701.406506821395
ETH-USD,2022-03-11,$ema60,2924.0981191029978
ETH-USD,2022-03-11,$ema12,2658.2290028844914
ETH-USD,2022-03-11,$ema26,2730.234405244557
ETH-USD,2022-03-11,$macd,-72.00540236006555
ETH-USD,2022-03-11,$macd_signal,-62.4982827486502
ETH-USD,2022-03-11,$macd_hist,-9.507119611415348
ETH-USD,2022-03-11,$vwap,1623.090485611675
ETH-USD,2022-03-12,$open,2559.66064453125
ETH-USD,2022-03-12,$high,2606.438720703125
ETH-USD,2022-03-12,$low,2559.126953125
ETH-USD,2022-03-12,$close,2574.754150390625
ETH-USD,2022-03-12,$volume,6532996574.0
ETH-USD,2022-03-12,$ma5,
ETH-USD,2022-03-12,$ma10,
ETH-USD,2022-03-12,$ma20,
ETH-USD,2022-03-12,$ma30,
ETH-USD,2022-03-12,$ma60,
ETH-USD,2022-03-12,$ma120,
ETH-USD,2022-03-12,$ema5,2597.5032342466047
ETH-USD,2022-03-12,$ema10,2632.50008173112
ETH-USD,2022-03-12,$ema20,2689.344377637512
ETH-USD,2022-03-12,$ema60,2912.644218489477
ETH-USD,2022-03-12,$ema12,2645.386717885435
ETH-USD,2022-03-12,$ema26,2718.717349329451
ETH-USD,2022-03-12,$macd,-73.33063144401603
ETH-USD,2022-03-12,$macd_signal,-64.66475248772336
ETH-USD,2022-03-12,$macd_hist,-8.665878956292673
ETH-USD,2022-03-12,$vwap,1623.407626540739
ETH-USD,2022-03-13,$open,2573.488037109375
ETH-USD,2022-03-13,$high,2594.5498046875
ETH-USD,2022-03-13,$low,2503.88525390625
ETH-USD,2022-03-13,$close,2518.944580078125
ETH-USD,2022-03-13,$volume,8632000379.0
ETH-USD,2022-03-13,$ma5,
ETH-USD,2022-03-13,$ma10,
ETH-USD,2022-03-13,$ma20,
ETH-USD,2022-03-13,$ma30,
ETH-USD,2022-03-13,$ma60,
ETH-USD,2022-03-13,$ma120,
ETH-USD,2022-03-13,$ema5,2571.317016190445
ETH-USD,2022-03-13,$ema10,2611.853626885121
ETH-USD,2022-03-13,$ema20,2673.115825488999
ETH-USD,2022-03-13,$ema60,2899.736033623531
ETH-USD,2022-03-13,$ema12,2625.9340812996948
ETH-USD,2022-03-13,$ema26,2703.919366421945
ETH-USD,2022-03-13,$macd,-77.98528512225039
ETH-USD,2022-03-13,$macd_signal,-67.32885901462878
ETH-USD,2022-03-13,$macd_hist,-10.656426107621613
ETH-USD,2022-03-13,$vwap,1623.8084047775444
ETH-USD,2022-03-14,$open,2518.486328125
ETH-USD,2022-03-14,$high,2604.034423828125
ETH-USD,2022-03-14,$low,2505.29931640625
ETH-USD,2022-03-14,$close,2590.696044921875
ETH-USD,2022-03-14,$volume,11244398839.0
ETH-USD,2022-03-14,$ma5,
ETH-USD,2022-03-14,$ma10,
ETH-USD,2022-03-14,$ma20,
ETH-USD,2022-03-14,$ma30,
ETH-USD,2022-03-14,$ma60,
ETH-USD,2022-03-14,$ma120,
ETH-USD,2022-03-14,$ema5,2577.776692434255
ETH-USD,2022-03-14,$ema10,2608.0067938008942
ETH-USD,2022-03-14,$ema20,2665.266322577844
ETH-USD,2022-03-14,$ema60,2889.603574977575
ETH-USD,2022-03-14,$ema12,2620.5128449338763
ETH-USD,2022-03-14,$ema26,2695.5324537182364
ETH-USD,2022-03-14,$macd,-75.01960878436012
ETH-USD,2022-03-14,$macd_signal,-68.86700896857505
ETH-USD,2022-03-14,$macd_hist,-6.1525998157850665
ETH-USD,2022-03-14,$vwap,1624.3456470635356
ETH-USD,2022-03-15,$open,2590.6689453125
ETH-USD,2022-03-15,$high,2662.32958984375
ETH-USD,2022-03-15,$low,2515.765869140625
ETH-USD,2022-03-15,$close,2620.149658203125
ETH-USD,2022-03-15,$volume,12861105614.0
ETH-USD,2022-03-15,$ma5,
ETH-USD,2022-03-15,$ma10,
ETH-USD,2022-03-15,$ma20,
ETH-USD,2022-03-15,$ma30,
ETH-USD,2022-03-15,$ma60,
ETH-USD,2022-03-15,$ma120,
ETH-USD,2022-03-15,$ema5,2591.901014357212
ETH-USD,2022-03-15,$ema10,2610.2145873285726
ETH-USD,2022-03-15,$ema20,2660.9694973992996
ETH-USD,2022-03-15,$ema60,2880.7690203292323
ETH-USD,2022-03-15,$ema12,2620.4569700522225
ETH-USD,2022-03-15,$ema26,2689.9485429393394
ETH-USD,2022-03-15,$macd,-69.49157288711694
ETH-USD,2022-03-15,$macd_signal,-68.99192175228343
ETH-USD,2022-03-15,$macd_hist,-0.4996511348335133
ETH-USD,2022-03-15,$vwap,1624.9807057266382
ETH-USD,2022-03-16,$open,2620.028564453125
ETH-USD,2022-03-16,$high,2781.30712890625
ETH-USD,2022-03-16,$low,2610.764404296875
ETH-USD,2022-03-16,$close,2772.0556640625
ETH-USD,2022-03-16,$volume,17915109769.0
ETH-USD,2022-03-16,$ma5,
ETH-USD,2022-03-16,$ma10,
ETH-USD,2022-03-16,$ma20,
ETH-USD,2022-03-16,$ma30,
ETH-USD,2022-03-16,$ma60,
ETH-USD,2022-03-16,$ma120,
ETH-USD,2022-03-16,$ema5,2651.9525642589747
ETH-USD,2022-03-16,$ema10,2639.640237643832
ETH-USD,2022-03-16,$ema20,2671.5491323196043
ETH-USD,2022-03-16,$ema60,2877.204647992618
ETH-USD,2022-03-16,$ema12,2643.779846053804
ETH-USD,2022-03-16,$ema26,2696.0305519114254
ETH-USD,2022-03-16,$macd,-52.2507058576216
ETH-USD,2022-03-16,$macd_signal,-65.64367857335107
ETH-USD,2022-03-16,$macd_hist,13.39297271572947
ETH-USD,2022-03-16,$vwap,1625.9744913699164
ETH-USD,2022-03-17,$open,2771.964111328125
ETH-USD,2022-03-17,$high,2826.16064453125
ETH-USD,2022-03-17,$low,2751.560791015625
ETH-USD,2022-03-17,$close,2814.8544921875
ETH-USD,2022-03-17,$volume,12685265194.0
ETH-USD,2022-03-17,$ma5,
ETH-USD,2022-03-17,$ma10,
ETH-USD,2022-03-17,$ma20,
ETH-USD,2022-03-17,$ma30,
ETH-USD,2022-03-17,$ma60,
ETH-USD,2022-03-17,$ma120,
ETH-USD,2022-03-17,$ema5,2706.2532069018166
ETH-USD,2022-03-17,$ema10,2671.4973748335897
ETH-USD,2022-03-17,$ema20,2685.1972618308323
ETH-USD,2022-03-17,$ema60,2875.1603805891714
ETH-USD,2022-03-17,$ema12,2670.099022382065
ETH-USD,2022-03-17,$ema26,2704.8323252652085
ETH-USD,2022-03-17,$macd,-34.73330288314355
ETH-USD,2022-03-17,$macd_signal,-59.46160343530957
ETH-USD,2022-03-17,$macd_hist,24.72830055216602
ETH-USD,2022-03-17,$vwap,1626.7259208439198
ETH-USD,2022-03-18,$open,2814.4345703125
ETH-USD,2022-03-18,$high,2973.6162109375
ETH-USD,2022-03-18,$low,2774.855712890625
ETH-USD,2022-03-18,$close,2945.343017578125
ETH-USD,2022-03-18,$volume,15830879093.0
ETH-USD,2022-03-18,$ma5,
ETH-USD,2022-03-18,$ma10,
ETH-USD,2022-03-18,$ma20,
ETH-USD,2022-03-18,$ma30,
ETH-USD,2022-03-18,$ma60,
ETH-USD,2022-03-18,$ma120,
ETH-USD,2022-03-18,$ema5,2785.9498104605864
ETH-USD,2022-03-18,$ema10,2721.2874916962323
ETH-USD,2022-03-18,$ema20,2709.973048092479
ETH-USD,2022-03-18,$ema60,2877.461450654383
ETH-USD,2022-03-18,$ema12,2712.4442524122283
ETH-USD,2022-03-18,$ema26,2722.6479321032025
ETH-USD,2022-03-18,$macd,-10.20367969097424
ETH-USD,2022-03-18,$macd_signal,-49.61001868644251
ETH-USD,2022-03-18,$macd_hist,39.40633899546827
ETH-USD,2022-03-18,$vwap,1627.742645142551
ETH-USD,2022-03-19,$open,2944.7216796875
ETH-USD,2022-03-19,$high,2979.987060546875
ETH-USD,2022-03-19,$low,2910.80224609375
ETH-USD,2022-03-19,$close,2946.257080078125
ETH-USD,2022-03-19,$volume,11576463120.0
ETH-USD,2022-03-19,$ma5,
ETH-USD,2022-03-19,$ma10,
ETH-USD,2022-03-19,$ma20,
ETH-USD,2022-03-19,$ma30,
ETH-USD,2022-03-19,$ma60,
ETH-USD,2022-03-19,$ma120,
ETH-USD,2022-03-19,$ema5,2839.385566999766
ETH-USD,2022-03-19,$ema10,2762.191053220213
ETH-USD,2022-03-19,$ema20,2732.476289233969
ETH-USD,2022-03-19,$ema60,2879.7170450617186
ETH-USD,2022-03-19,$ema12,2748.41545666852
ETH-USD,2022-03-19,$ema26,2739.2115726939373
ETH-USD,2022-03-19,$macd,9.203883974582823
ETH-USD,2022-03-19,$macd_signal,-37.847238154237445
ETH-USD,2022-03-19,$macd_hist,47.05112212882027
ETH-USD,2022-03-19,$vwap,1628.5130118126172
ETH-USD,2022-03-20,$open,2946.547607421875
ETH-USD,2022-03-20,$high,2956.965576171875
ETH-USD,2022-03-20,$low,2826.107421875
ETH-USD,2022-03-20,$close,2860.459228515625
ETH-USD,2022-03-20,$volume,12684727326.0
ETH-USD,2022-03-20,$ma5,
ETH-USD,2022-03-20,$ma10,
ETH-USD,2022-03-20,$ma20,
ETH-USD,2022-03-20,$ma30,
ETH-USD,2022-03-20,$ma60,
ETH-USD,2022-03-20,$ma120,
ETH-USD,2022-03-20,$ema5,2846.410120838386
ETH-USD,2022-03-20,$ema10,2780.0579941830147
ETH-USD,2022-03-20,$ema20,2744.6651405941266
ETH-USD,2022-03-20,$ema60,2879.085641240535
ETH-USD,2022-03-20,$ema12,2765.652960029613
ETH-USD,2022-03-20,$ema26,2748.192880532581
ETH-USD,2022-03-20,$macd,17.460079497031984
ETH-USD,2022-03-20,$macd_signal,-26.78577462398356
ETH-USD,2022-03-20,$macd_hist,44.24585412101554
ETH-USD,2022-03-20,$vwap,1629.314807884593
ETH-USD,2022-03-21,$open,2860.103271484375
ETH-USD,2022-03-21,$high,2954.556640625
ETH-USD,2022-03-21,$low,2838.25048828125
ETH-USD,2022-03-21,$close,2897.9765625
ETH-USD,2022-03-21,$volume,15206116098.0
ETH-USD,2022-03-21,$ma5,
ETH-USD,2022-03-21,$ma10,
ETH-USD,2022-03-21,$ma20,
ETH-USD,2022-03-21,$ma30,
ETH-USD,2022-03-21,$ma60,
ETH-USD,2022-03-21,$ma120,
ETH-USD,2022-03-21,$ema5,2863.598934725591
ETH-USD,2022-03-21,$ema10,2801.497733877012
ETH-USD,2022-03-21,$ema20,2759.266228394686
ETH-USD,2022-03-21,$ema60,2879.7050157080585
ETH-USD,2022-03-21,$ema12,2786.0104373327495
ETH-USD,2022-03-21,$ema26,2759.287968085723
ETH-USD,2022-03-21,$macd,26.72246924702631
ETH-USD,2022-03-21,$macd_signal,-16.084125849781586
ETH-USD,2022-03-21,$macd_hist,42.8065950968079
ETH-USD,2022-03-21,$vwap,1630.2867042632188
ETH-USD,2022-03-22,$open,2897.774169921875
ETH-USD,2022-03-22,$high,3040.3828125
ETH-USD,2022-03-22,$low,2892.54443359375
ETH-USD,2022-03-22,$close,2973.131103515625
ETH-USD,2022-03-22,$volume,16830539230.0
ETH-USD,2022-03-22,$ma5,
ETH-USD,2022-03-22,$ma10,
ETH-USD,2022-03-22,$ma20,
ETH-USD,2022-03-22,$ma30,
ETH-USD,2022-03-22,$ma60,
ETH-USD,2022-03-22,$ma120,
ETH-USD,2022-03-22,$ema5,2900.1096576556024
ETH-USD,2022-03-22,$ema10,2832.7038010840324
ETH-USD,2022-03-22,$ema20,2779.634311739537
ETH-USD,2022-03-22,$ema60,2882.7681661279785
ETH-USD,2022-03-22,$ema12,2814.7982321301147
ETH-USD,2022-03-22,$ema26,2775.12820033979
ETH-USD,2022-03-22,$macd,39.67003179032463
ETH-USD,2022-03-22,$macd_signal,-4.933294321760343
ETH-USD,2022-03-22,$macd_hist,44.60332611208497
ETH-USD,2022-03-22,$vwap,1631.4215329880992
ETH-USD,2022-03-23,$open,2973.14501953125
ETH-USD,2022-03-23,$high,3036.752197265625
ETH-USD,2022-03-23,$low,2933.306640625
ETH-USD,2022-03-23,$close,3031.067138671875
ETH-USD,2022-03-23,$volume,16008767658.0
ETH-USD,2022-03-23,$ma5,
ETH-USD,2022-03-23,$ma10,
ETH-USD,2022-03-23,$ma20,
ETH-USD,2022-03-23,$ma30,
ETH-USD,2022-03-23,$ma60,
ETH-USD,2022-03-23,$ma120,
ETH-USD,2022-03-23,$ema5,2943.7621513276936
ETH-USD,2022-03-23,$ema10,2868.76986246364
ETH-USD,2022-03-23,$ema20,2803.580295256903
ETH-USD,2022-03-23,$ema60,2887.6304275228604
ETH-USD,2022-03-23,$ema12,2848.0703715980776
ETH-USD,2022-03-23,$ema26,2794.086640216241
ETH-USD,2022-03-23,$macd,53.983731381836606
ETH-USD,2022-03-23,$macd_signal,6.850110818959048
ETH-USD,2022-03-23,$macd_hist,47.13362056287756
ETH-USD,2022-03-23,$vwap,1632.5247047228129
ETH-USD,2022-03-24,$open,3031.060791015625
ETH-USD,2022-03-24,$high,3118.3876953125
ETH-USD,2022-03-24,$low,3012.32666015625
ETH-USD,2022-03-24,$close,3108.06201171875
ETH-USD,2022-03-24,$volume,18070503166.0
ETH-USD,2022-03-24,$ma5,
ETH-USD,2022-03-24,$ma10,
ETH-USD,2022-03-24,$ma20,
ETH-USD,2022-03-24,$ma30,
ETH-USD,2022-03-24,$ma60,
ETH-USD,2022-03-24,$ma120,
ETH-USD,2022-03-24,$ema5,2998.528771458046
ETH-USD,2022-03-24,$ema10,2912.277525964569
ETH-USD,2022-03-24,$ema20,2832.578553967555
ETH-USD,2022-03-24,$ema60,2894.8576925784632
ETH-USD,2022-03-24,$ema12,2888.0690854627965
ETH-USD,2022-03-24,$ema26,2817.3440751423527
ETH-USD,2022-03-24,$macd,70.72501032044374
ETH-USD,2022-03-24,$macd_signal,19.62509071925599
ETH-USD,2022-03-24,$macd_hist,51.09991960118775
ETH-USD,2022-03-24,$vwap,1633.8398101683897
ETH-USD,2022-03-25,$open,3108.448974609375
ETH-USD,2022-03-25,$high,3183.9580078125
ETH-USD,2022-03-25,$low,3087.49072265625
ETH-USD,2022-03-25,$close,3106.67138671875
ETH-USD,2022-03-25,$volume,17030503831.0
ETH-USD,2022-03-25,$ma5,
ETH-USD,2022-03-25,$ma10,
ETH-USD,2022-03-25,$ma20,
ETH-USD,2022-03-25,$ma30,
ETH-USD,2022-03-25,$ma60,
ETH-USD,2022-03-25,$ma120,
ETH-USD,2022-03-25,$ema5,3034.576309878281
ETH-USD,2022-03-25,$ema10,2947.621864283511
ETH-USD,2022-03-25,$ema20,2858.6826332771925
ETH-USD,2022-03-25,$ema60,2901.8024038617514
ETH-USD,2022-03-25,$ema12,2921.7002087329433
ETH-USD,2022-03-25,$ema26,2838.7757278517156
ETH-USD,2022-03-25,$macd,82.92448088122774
ETH-USD,2022-03-25,$macd_signal,32.28496875165034
ETH-USD,2022-03-25,$macd_hist,50.6395121295774
ETH-USD,2022-03-25,$vwap,1635.116790913233
ETH-USD,2022-03-26,$open,3106.4052734375
ETH-USD,2022-03-26,$high,3146.825439453125
ETH-USD,2022-03-26,$low,3091.825439453125
ETH-USD,2022-03-26,$close,3143.178955078125
ETH-USD,2022-03-26,$volume,8876420740.0
ETH-USD,2022-03-26,$ma5,
ETH-USD,2022-03-26,$ma10,
ETH-USD,2022-03-26,$ma20,
ETH-USD,2022-03-26,$ma30,
ETH-USD,2022-03-26,$ma60,
ETH-USD,2022-03-26,$ma120,
ETH-USD,2022-03-26,$ema5,3070.7771916115626
ETH-USD,2022-03-26,$ema10,2983.177698973441
ETH-USD,2022-03-26,$ema20,2885.7775210677573
ETH-USD,2022-03-26,$ema60,2909.716389147534
ETH-USD,2022-03-26,$ema12,2955.7738620168175
ETH-USD,2022-03-26,$ema26,2861.324115053672
ETH-USD,2022-03-26,$macd,94.44974696314557
ETH-USD,2022-03-26,$macd_signal,44.71792439394939
ETH-USD,2022-03-26,$macd_hist,49.73182256919618
ETH-USD,2022-03-26,$vwap,1635.7820476855377
ETH-USD,2022-03-27,$open,3143.795654296875
ETH-USD,2022-03-27,$high,3291.57763671875
ETH-USD,2022-03-27,$low,3129.997802734375
ETH-USD,2022-03-27,$close,3291.57763671875
ETH-USD,2022-03-27,$volume,13431866834.0
ETH-USD,2022-03-27,$ma5,
ETH-USD,2022-03-27,$ma10,
ETH-USD,2022-03-27,$ma20,
ETH-USD,2022-03-27,$ma30,
ETH-USD,2022-03-27,$ma60,
ETH-USD,2022-03-27,$ma120,
ETH-USD,2022-03-27,$ema5,3144.377339980625
ETH-USD,2022-03-27,$ema10,3039.250414927133
ETH-USD,2022-03-27,$ema20,2924.4251511297566
ETH-USD,2022-03-27,$ema60,2922.2364300515083
ETH-USD,2022-03-27,$ema12,3007.43598120173
ETH-USD,2022-03-27,$ema26,2893.194746288122
ETH-USD,2022-03-27,$macd,114.24123491360797
ETH-USD,2022-03-27,$macd_signal,58.62258649788111
ETH-USD,2022-03-27,$macd_hist,55.61864841572686
ETH-USD,2022-03-27,$vwap,1636.8620498648468
ETH-USD,2022-03-28,$open,3292.322509765625
ETH-USD,2022-03-28,$high,3424.019287109375
ETH-USD,2022-03-28,$low,3279.027099609375
ETH-USD,2022-03-28,$close,3336.634521484375
ETH-USD,2022-03-28,$volume,20620450770.0
ETH-USD,2022-03-28,$ma5,
ETH-USD,2022-03-28,$ma10,
ETH-USD,2022-03-28,$ma20,
ETH-USD,2022-03-28,$ma30,
ETH-USD,2022-03-28,$ma60,
ETH-USD,2022-03-28,$ma120,
ETH-USD,2022-03-28,$ema5,3208.463067148542
ETH-USD,2022-03-28,$ema10,3093.3202524829953
ETH-USD,2022-03-28,$ema20,2963.683186401625
ETH-USD,2022-03-28,$ema60,2935.823252721438
ETH-USD,2022-03-28,$ema12,3058.081910475983
ETH-USD,2022-03-28,$ema26,2926.0421370434
ETH-USD,2022-03-28,$macd,132.03977343258293
ETH-USD,2022-03-28,$macd_signal,73.30602388482149
ETH-USD,2022-03-28,$macd_hist,58.73374954776145
ETH-USD,2022-03-28,$vwap,1638.6297620225987
ETH-USD,2022-03-29,$open,3335.021240234375
ETH-USD,2022-03-29,$high,3470.186279296875
ETH-USD,2022-03-29,$low,3335.021240234375
ETH-USD,2022-03-29,$close,3401.98779296875
ETH-USD,2022-03-29,$volume,19533323636.0
ETH-USD,2022-03-29,$ma5,
ETH-USD,2022-03-29,$ma10,
ETH-USD,2022-03-29,$ma20,
ETH-USD,2022-03-29,$ma30,
